# mode=nvhe
# date=2026-06-11T09:10:41+08:00
# host=ryuu
# uname=Linux ryuu 6.6.30+ #637 SMP Wed May 13 17:04:48 CST 2026 aarch64 aarch64 aarch64 GNU/Linux
# cmdline=BOOT_IMAGE=/boot/vmlinuz-6.6.30+ root=UUID=467fea64-4de9-4c08-8333-c7c04d7423cd ro console=ttyAMA0,115200 loglevel=8 initcall_debug sysrq_always_enabled splash loglevel=7 resume=UUID=e70c138a-8ad9-4744-9e30-215eb6893b22 security=kysec kvm-arm.mode=nvhe hyp_trace_printk=1
# lsm=capability,kysec,box
# thp=[always] madvise never
# aslr=2
# core=0
# runs=10
# touch_divisor=10
# stride_kb=16
# warmups=1
# backing_fill=lmdd-or-dd-fsync
env,run,bench_mode,size_mb,iters,warmups,timed,touch_divisor,stride_kb,touch_bytes,touches_per_iter,total_ns,per_iter_ns,per_iter_us,per_touch_ns,sink
nvhe,6,mmap_write_touch_unmap,0.5,10000,1,mmap_write_touch_unmap,10,16,52428,4,79857240,7985.724,7.985724,1996.431,0
nvhe,7,mmap_write_touch_unmap,0.5,10000,1,mmap_write_touch_unmap,10,16,52428,4,120598671,12059.867,12.059867,3014.967,0
nvhe,8,mmap_write_touch_unmap,0.5,10000,1,mmap_write_touch_unmap,10,16,52428,4,81890617,8189.062,8.189062,2047.265,0
nvhe,9,mmap_write_touch_unmap,0.5,10000,1,mmap_write_touch_unmap,10,16,52428,4,85534935,8553.494,8.553494,2138.373,0
nvhe,10,mmap_write_touch_unmap,0.5,10000,1,mmap_write_touch_unmap,10,16,52428,4,80921269,8092.127,8.092127,2023.032,0
nvhe,1,mmap_read_touch_unmap,0.5,10000,1,mmap_read_touch_unmap,10,16,52428,4,94789248,9478.925,9.478925,2369.731,0
nvhe,2,mmap_read_touch_unmap,0.5,10000,1,mmap_read_touch_unmap,10,16,52428,4,128051811,12805.181,12.805181,3201.295,0
nvhe,3,mmap_read_touch_unmap,0.5,10000,1,mmap_read_touch_unmap,10,16,52428,4,94913845,9491.385,9.491385,2372.846,0
nvhe,4,mmap_read_touch_unmap,0.5,10000,1,mmap_read_touch_unmap,10,16,52428,4,123238430,12323.843,12.323843,3080.961,0
nvhe,5,mmap_read_touch_unmap,0.5,10000,1,mmap_read_touch_unmap,10,16,52428,4,96726164,9672.616,9.672616,2418.154,0
nvhe,6,mmap_read_touch_unmap,0.5,10000,1,mmap_read_touch_unmap,10,16,52428,4,90188837,9018.884,9.018884,2254.721,0
nvhe,7,mmap_read_touch_unmap,0.5,10000,1,mmap_read_touch_unmap,10,16,52428,4,93259404,9325.940,9.325940,2331.485,0
nvhe,8,mmap_read_touch_unmap,0.5,10000,1,mmap_read_touch_unmap,10,16,52428,4,125482605,12548.261,12.548260,3137.065,0
nvhe,9,mmap_read_touch_unmap,0.5,10000,1,mmap_read_touch_unmap,10,16,52428,4,95304860,9530.486,9.530486,2382.622,0
nvhe,10,mmap_read_touch_unmap,0.5,10000,1,mmap_read_touch_unmap,10,16,52428,4,94108874,9410.887,9.410887,2352.722,0
nvhe,1,write_touch_cold,0.5,10000,1,write_touch_cold,10,16,52428,4,38218342,3821.834,3.821834,955.459,0
nvhe,2,write_touch_cold,0.5,10000,1,write_touch_cold,10,16,52428,4,35459453,3545.945,3.545945,886.486,0
nvhe,3,write_touch_cold,0.5,10000,1,write_touch_cold,10,16,52428,4,39607467,3960.747,3.960747,990.187,0
nvhe,4,write_touch_cold,0.5,10000,1,write_touch_cold,10,16,52428,4,33983468,3398.347,3.398347,849.587,0
nvhe,5,write_touch_cold,0.5,10000,1,write_touch_cold,10,16,52428,4,32883021,3288.302,3.288302,822.076,0
nvhe,6,write_touch_cold,0.5,10000,1,write_touch_cold,10,16,52428,4,37652102,3765.210,3.765210,941.303,0
nvhe,7,write_touch_cold,0.5,10000,1,write_touch_cold,10,16,52428,4,46771275,4677.127,4.677127,1169.282,0
nvhe,8,write_touch_cold,0.5,10000,1,write_touch_cold,10,16,52428,4,38264888,3826.489,3.826489,956.622,0
nvhe,9,write_touch_cold,0.5,10000,1,write_touch_cold,10,16,52428,4,33308677,3330.868,3.330868,832.717,0
nvhe,10,write_touch_cold,0.5,10000,1,write_touch_cold,10,16,52428,4,36919378,3691.938,3.691938,922.984,0
nvhe,1,read_touch_cold,0.5,10000,1,read_touch_cold,10,16,52428,4,33616371,3361.637,3.361637,840.409,0
nvhe,2,read_touch_cold,0.5,10000,1,read_touch_cold,10,16,52428,4,29409669,2940.967,2.940967,735.242,0
nvhe,3,read_touch_cold,0.5,10000,1,read_touch_cold,10,16,52428,4,29363625,2936.363,2.936362,734.091,0
nvhe,4,read_touch_cold,0.5,10000,1,read_touch_cold,10,16,52428,4,29733316,2973.332,2.973332,743.333,0
nvhe,5,read_touch_cold,0.5,10000,1,read_touch_cold,10,16,52428,4,51130960,5113.096,5.113096,1278.274,0
nvhe,6,read_touch_cold,0.5,10000,1,read_touch_cold,10,16,52428,4,33749939,3374.994,3.374994,843.748,0
nvhe,7,read_touch_cold,0.5,10000,1,read_touch_cold,10,16,52428,4,28492155,2849.215,2.849215,712.304,0
nvhe,8,read_touch_cold,0.5,10000,1,read_touch_cold,10,16,52428,4,29878219,2987.822,2.987822,746.955,0
nvhe,9,read_touch_cold,0.5,10000,1,read_touch_cold,10,16,52428,4,33726451,3372.645,3.372645,843.161,0
nvhe,10,read_touch_cold,0.5,10000,1,read_touch_cold,10,16,52428,4,47412199,4741.220,4.741220,1185.305,0
nvhe,1,write_touch_hot,0.5,10000,1,write_touch_hot,10,16,52428,4,47619,4.762,0.004762,1.190,0
nvhe,2,write_touch_hot,0.5,10000,1,write_touch_hot,10,16,52428,4,47520,4.752,0.004752,1.188,0
nvhe,3,write_touch_hot,0.5,10000,1,write_touch_hot,10,16,52428,4,47480,4.748,0.004748,1.187,0
nvhe,4,write_touch_hot,0.5,10000,1,write_touch_hot,10,16,52428,4,47539,4.754,0.004754,1.188,0
nvhe,5,write_touch_hot,0.5,10000,1,write_touch_hot,10,16,52428,4,47499,4.750,0.004750,1.187,0
nvhe,6,write_touch_hot,0.5,10000,1,write_touch_hot,10,16,52428,4,47499,4.750,0.004750,1.187,0
nvhe,7,write_touch_hot,0.5,10000,1,write_touch_hot,10,16,52428,4,47479,4.748,0.004748,1.187,0
nvhe,8,write_touch_hot,0.5,10000,1,write_touch_hot,10,16,52428,4,47499,4.750,0.004750,1.187,0
nvhe,9,write_touch_hot,0.5,10000,1,write_touch_hot,10,16,52428,4,47479,4.748,0.004748,1.187,0
nvhe,10,write_touch_hot,0.5,10000,1,write_touch_hot,10,16,52428,4,47500,4.750,0.004750,1.188,0
nvhe,1,read_touch_hot,0.5,10000,1,read_touch_hot,10,16,52428,4,84359,8.436,0.008436,2.109,0
nvhe,2,read_touch_hot,0.5,10000,1,read_touch_hot,10,16,52428,4,84359,8.436,0.008436,2.109,0
nvhe,3,read_touch_hot,0.5,10000,1,read_touch_hot,10,16,52428,4,84360,8.436,0.008436,2.109,0
nvhe,4,read_touch_hot,0.5,10000,1,read_touch_hot,10,16,52428,4,84319,8.432,0.008432,2.108,0
nvhe,5,read_touch_hot,0.5,10000,1,read_touch_hot,10,16,52428,4,84319,8.432,0.008432,2.108,0
nvhe,6,read_touch_hot,0.5,10000,1,read_touch_hot,10,16,52428,4,84339,8.434,0.008434,2.108,0
nvhe,7,read_touch_hot,0.5,10000,1,read_touch_hot,10,16,52428,4,84339,8.434,0.008434,2.108,0
nvhe,8,read_touch_hot,0.5,10000,1,read_touch_hot,10,16,52428,4,84319,8.432,0.008432,2.108,0
nvhe,9,read_touch_hot,0.5,10000,1,read_touch_hot,10,16,52428,4,84299,8.430,0.008430,2.107,0
nvhe,10,read_touch_hot,0.5,10000,1,read_touch_hot,10,16,52428,4,84319,8.432,0.008432,2.108,0
nvhe,1,munmap_after_no_touch,0.5,10000,1,munmap_after_no_touch,10,16,52428,4,15585889,1558.589,1.558589,0.000,0
nvhe,2,munmap_after_no_touch,0.5,10000,1,munmap_after_no_touch,10,16,52428,4,20354535,2035.454,2.035454,0.000,0
nvhe,3,munmap_after_no_touch,0.5,10000,1,munmap_after_no_touch,10,16,52428,4,15955084,1595.508,1.595508,0.000,0
nvhe,4,munmap_after_no_touch,0.5,10000,1,munmap_after_no_touch,10,16,52428,4,17812782,1781.278,1.781278,0.000,0
nvhe,5,munmap_after_no_touch,0.5,10000,1,munmap_after_no_touch,10,16,52428,4,16235862,1623.586,1.623586,0.000,0
nvhe,6,munmap_after_no_touch,0.5,10000,1,munmap_after_no_touch,10,16,52428,4,15489567,1548.957,1.548957,0.000,0
nvhe,7,munmap_after_no_touch,0.5,10000,1,munmap_after_no_touch,10,16,52428,4,16211589,1621.159,1.621159,0.000,0
nvhe,8,munmap_after_no_touch,0.5,10000,1,munmap_after_no_touch,10,16,52428,4,24657757,2465.776,2.465776,0.000,0
nvhe,9,munmap_after_no_touch,0.5,10000,1,munmap_after_no_touch,10,16,52428,4,15352041,1535.204,1.535204,0.000,0
nvhe,10,munmap_after_no_touch,0.5,10000,1,munmap_after_no_touch,10,16,52428,4,19533608,1953.361,1.953361,0.000,0
nvhe,1,munmap_after_write_touch,0.5,10000,1,munmap_after_write_touch,10,16,52428,4,27170502,2717.050,2.717050,0.000,0
nvhe,2,munmap_after_write_touch,0.5,10000,1,munmap_after_write_touch,10,16,52428,4,27278671,2727.867,2.727867,0.000,0
nvhe,3,munmap_after_write_touch,0.5,10000,1,munmap_after_write_touch,10,16,52428,4,28758510,2875.851,2.875851,0.000,0
nvhe,4,munmap_after_write_touch,0.5,10000,1,munmap_after_write_touch,10,16,52428,4,47973508,4797.351,4.797351,0.000,0
nvhe,5,munmap_after_write_touch,0.5,10000,1,munmap_after_write_touch,10,16,52428,4,29648912,2964.891,2.964891,0.000,0
nvhe,6,munmap_after_write_touch,0.5,10000,1,munmap_after_write_touch,10,16,52428,4,41596822,4159.682,4.159682,0.000,0
nvhe,7,munmap_after_write_touch,0.5,10000,1,munmap_after_write_touch,10,16,52428,4,31644512,3164.451,3.164451,0.000,0
nvhe,8,munmap_after_write_touch,0.5,10000,1,munmap_after_write_touch,10,16,52428,4,40056108,4005.611,4.005611,0.000,0
nvhe,9,munmap_after_write_touch,0.5,10000,1,munmap_after_write_touch,10,16,52428,4,28747947,2874.795,2.874795,0.000,0
nvhe,10,munmap_after_write_touch,0.5,10000,1,munmap_after_write_touch,10,16,52428,4,35078090,3507.809,3.507809,0.000,0
nvhe,1,munmap_after_read_touch,0.5,10000,1,munmap_after_read_touch,10,16,52428,4,40945980,4094.598,4.094598,0.000,0
nvhe,2,munmap_after_read_touch,0.5,10000,1,munmap_after_read_touch,10,16,52428,4,41279658,4127.966,4.127966,0.000,0
nvhe,3,munmap_after_read_touch,0.5,10000,1,munmap_after_read_touch,10,16,52428,4,46419391,4641.939,4.641939,0.000,0
nvhe,4,munmap_after_read_touch,0.5,10000,1,munmap_after_read_touch,10,16,52428,4,41224600,4122.460,4.122460,0.000,0
nvhe,5,munmap_after_read_touch,0.5,10000,1,munmap_after_read_touch,10,16,52428,4,41254859,4125.486,4.125486,0.000,0
nvhe,6,munmap_after_read_touch,0.5,10000,1,munmap_after_read_touch,10,16,52428,4,65542350,6554.235,6.554235,0.000,0
nvhe,7,munmap_after_read_touch,0.5,10000,1,munmap_after_read_touch,10,16,52428,4,62504858,6250.486,6.250486,0.000,0
nvhe,8,munmap_after_read_touch,0.5,10000,1,munmap_after_read_touch,10,16,52428,4,46939476,4693.948,4.693948,0.000,0
nvhe,9,munmap_after_read_touch,0.5,10000,1,munmap_after_read_touch,10,16,52428,4,44872150,4487.215,4.487215,0.000,0
nvhe,10,munmap_after_read_touch,0.5,10000,1,munmap_after_read_touch,10,16,52428,4,40615972,4061.597,4.061597,0.000,0
nvhe,1,openclose,1,8000,1,openclose,10,16,104857,7,25933762,3241.720,3.241720,0.000,0
nvhe,2,openclose,1,8000,1,openclose,10,16,104857,7,20920707,2615.088,2.615088,0.000,0
nvhe,3,openclose,1,8000,1,openclose,10,16,104857,7,21902799,2737.850,2.737850,0.000,0
nvhe,4,openclose,1,8000,1,openclose,10,16,104857,7,20800189,2600.024,2.600024,0.000,0
nvhe,5,openclose,1,8000,1,openclose,10,16,104857,7,22639372,2829.921,2.829921,0.000,0
nvhe,6,openclose,1,8000,1,openclose,10,16,104857,7,21108926,2638.616,2.638616,0.000,0
nvhe,7,openclose,1,8000,1,openclose,10,16,104857,7,21757560,2719.695,2.719695,0.000,0
nvhe,8,openclose,1,8000,1,openclose,10,16,104857,7,22335635,2791.954,2.791954,0.000,0
nvhe,9,openclose,1,8000,1,openclose,10,16,104857,7,22117757,2764.720,2.764720,0.000,0
nvhe,10,openclose,1,8000,1,openclose,10,16,104857,7,22066517,2758.315,2.758315,0.000,0
nvhe,1,mmap_unmap,1,8000,1,mmap_unmap,10,16,104857,7,29180212,3647.526,3.647527,0.000,0
nvhe,2,mmap_unmap,1,8000,1,mmap_unmap,10,16,104857,7,36878741,4609.843,4.609843,0.000,0
nvhe,3,mmap_unmap,1,8000,1,mmap_unmap,10,16,104857,7,27441708,3430.213,3.430213,0.000,0
nvhe,4,mmap_unmap,1,8000,1,mmap_unmap,10,16,104857,7,35919230,4489.904,4.489904,0.000,0
nvhe,5,mmap_unmap,1,8000,1,mmap_unmap,10,16,104857,7,30597059,3824.632,3.824632,0.000,0
nvhe,6,mmap_unmap,1,8000,1,mmap_unmap,10,16,104857,7,31832847,3979.106,3.979106,0.000,0
nvhe,7,mmap_unmap,1,8000,1,mmap_unmap,10,16,104857,7,33531792,4191.474,4.191474,0.000,0
nvhe,8,mmap_unmap,1,8000,1,mmap_unmap,10,16,104857,7,35880910,4485.114,4.485114,0.000,0
nvhe,9,mmap_unmap,1,8000,1,mmap_unmap,10,16,104857,7,28081322,3510.165,3.510165,0.000,0
nvhe,10,mmap_unmap,1,8000,1,mmap_unmap,10,16,104857,7,31088874,3886.109,3.886109,0.000,0
nvhe,1,mmap_populate_unmap,1,8000,1,mmap_populate_unmap,10,16,104857,7,757803231,94725.404,94.725404,0.000,0
nvhe,2,mmap_populate_unmap,1,8000,1,mmap_populate_unmap,10,16,104857,7,719732767,89966.596,89.966596,0.000,0
nvhe,3,mmap_populate_unmap,1,8000,1,mmap_populate_unmap,10,16,104857,7,752174150,94021.769,94.021769,0.000,0
nvhe,4,mmap_populate_unmap,1,8000,1,mmap_populate_unmap,10,16,104857,7,721560622,90195.078,90.195078,0.000,0
nvhe,5,mmap_populate_unmap,1,8000,1,mmap_populate_unmap,10,16,104857,7,748108657,93513.582,93.513582,0.000,0
nvhe,6,mmap_populate_unmap,1,8000,1,mmap_populate_unmap,10,16,104857,7,757331972,94666.496,94.666496,0.000,0
nvhe,7,mmap_populate_unmap,1,8000,1,mmap_populate_unmap,10,16,104857,7,746225018,93278.127,93.278127,0.000,0
nvhe,8,mmap_populate_unmap,1,8000,1,mmap_populate_unmap,10,16,104857,7,722082071,90260.259,90.260259,0.000,0
nvhe,9,mmap_populate_unmap,1,8000,1,mmap_populate_unmap,10,16,104857,7,721208964,90151.121,90.151121,0.000,0
nvhe,10,mmap_populate_unmap,1,8000,1,mmap_populate_unmap,10,16,104857,7,714231887,89278.986,89.278986,0.000,0
nvhe,1,mmap_write_touch_unmap,1,8000,1,mmap_write_touch_unmap,10,16,104857,7,92127265,11515.908,11.515908,1645.130,0
nvhe,2,mmap_write_touch_unmap,1,8000,1,mmap_write_touch_unmap,10,16,104857,7,111571943,13946.493,13.946493,1992.356,0
nvhe,3,mmap_write_touch_unmap,1,8000,1,mmap_write_touch_unmap,10,16,104857,7,107695507,13461.938,13.461938,1923.134,0
nvhe,4,mmap_write_touch_unmap,1,8000,1,mmap_write_touch_unmap,10,16,104857,7,119020917,14877.615,14.877615,2125.374,0
nvhe,5,mmap_write_touch_unmap,1,8000,1,mmap_write_touch_unmap,10,16,104857,7,119648733,14956.092,14.956092,2136.585,0
nvhe,6,mmap_write_touch_unmap,1,8000,1,mmap_write_touch_unmap,10,16,104857,7,119625394,14953.174,14.953174,2136.168,0
nvhe,7,mmap_write_touch_unmap,1,8000,1,mmap_write_touch_unmap,10,16,104857,7,93249170,11656.146,11.656146,1665.164,0
nvhe,8,mmap_write_touch_unmap,1,8000,1,mmap_write_touch_unmap,10,16,104857,7,96592631,12074.079,12.074079,1724.868,0
nvhe,9,mmap_write_touch_unmap,1,8000,1,mmap_write_touch_unmap,10,16,104857,7,117675727,14709.466,14.709466,2101.352,0
nvhe,10,mmap_write_touch_unmap,1,8000,1,mmap_write_touch_unmap,10,16,104857,7,118361543,14795.193,14.795193,2113.599,0
nvhe,1,mmap_read_touch_unmap,1,8000,1,mmap_read_touch_unmap,10,16,104857,7,164905088,20613.136,20.613136,2944.734,0
nvhe,2,mmap_read_touch_unmap,1,8000,1,mmap_read_touch_unmap,10,16,104857,7,126878672,15859.834,15.859834,2265.691,0
nvhe,3,mmap_read_touch_unmap,1,8000,1,mmap_read_touch_unmap,10,16,104857,7,133762472,16720.309,16.720309,2388.616,0
nvhe,4,mmap_read_touch_unmap,1,8000,1,mmap_read_touch_unmap,10,16,104857,7,150334043,18791.755,18.791755,2684.536,0
nvhe,5,mmap_read_touch_unmap,1,8000,1,mmap_read_touch_unmap,10,16,104857,7,136604263,17075.533,17.075533,2439.362,0
nvhe,6,mmap_read_touch_unmap,1,8000,1,mmap_read_touch_unmap,10,16,104857,7,108570799,13571.350,13.571350,1938.764,0
nvhe,7,mmap_read_touch_unmap,1,8000,1,mmap_read_touch_unmap,10,16,104857,7,149495332,18686.916,18.686916,2669.559,0
nvhe,8,mmap_read_touch_unmap,1,8000,1,mmap_read_touch_unmap,10,16,104857,7,139424367,17428.046,17.428046,2489.721,0
nvhe,9,mmap_read_touch_unmap,1,8000,1,mmap_read_touch_unmap,10,16,104857,7,107770703,13471.338,13.471338,1924.477,0
nvhe,10,mmap_read_touch_unmap,1,8000,1,mmap_read_touch_unmap,10,16,104857,7,139276668,17409.584,17.409584,2487.083,0
nvhe,1,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,46470545,5808.818,5.808818,829.831,0
nvhe,2,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,58393604,7299.200,7.299200,1042.743,0
nvhe,3,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,53722873,6715.359,6.715359,959.337,0
nvhe,4,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,53362080,6670.260,6.670260,952.894,0
nvhe,5,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,48799546,6099.943,6.099943,871.420,0
nvhe,6,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,57314057,7164.257,7.164257,1023.465,0
nvhe,7,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,69823048,8727.881,8.727881,1246.840,0
nvhe,8,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,63446261,7930.783,7.930783,1132.969,0
nvhe,9,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,64846510,8105.814,8.105814,1157.973,0
nvhe,10,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,58887840,7360.980,7.360980,1051.569,0
nvhe,1,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,44638098,5579.762,5.579762,797.109,0
nvhe,2,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,41945627,5243.203,5.243203,749.029,0
nvhe,3,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,60597299,7574.662,7.574662,1082.095,0
nvhe,4,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,47651081,5956.385,5.956385,850.912,0
nvhe,5,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,73795244,9224.406,9.224406,1317.772,0
nvhe,6,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,66378134,8297.267,8.297267,1185.324,0
nvhe,7,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,45873354,5734.169,5.734169,819.167,0
nvhe,8,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,51742722,6467.840,6.467840,923.977,0
nvhe,9,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,63054199,7881.775,7.881775,1125.968,0
nvhe,10,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,72681888,9085.236,9.085236,1297.891,0
nvhe,1,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,59100,7.388,0.007387,1.055,0
nvhe,2,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,57000,7.125,0.007125,1.018,0
nvhe,3,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,57020,7.128,0.007128,1.018,0
nvhe,4,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,57020,7.128,0.007128,1.018,0
nvhe,5,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,59100,7.388,0.007387,1.055,0
nvhe,6,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,59100,7.388,0.007387,1.055,0
nvhe,7,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,56979,7.122,0.007122,1.017,0
nvhe,8,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,57000,7.125,0.007125,1.018,0
nvhe,9,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,56980,7.122,0.007122,1.018,0
nvhe,10,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,56980,7.122,0.007122,1.018,0
nvhe,1,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92800,11.600,0.011600,1.657,0
nvhe,2,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92820,11.602,0.011602,1.657,0
nvhe,3,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92780,11.598,0.011598,1.657,0
nvhe,4,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92740,11.592,0.011592,1.656,0
nvhe,5,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92740,11.592,0.011592,1.656,0
nvhe,6,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92740,11.592,0.011592,1.656,0
nvhe,7,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92739,11.592,0.011592,1.656,0
nvhe,8,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92760,11.595,0.011595,1.656,0
nvhe,9,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92760,11.595,0.011595,1.656,0
