# mode=pkvm
# date=2026-06-11T09:19:32+08:00
# host=ryuu
# uname=Linux ryuu 6.6.30+ #637 SMP Wed May 13 17:04:48 CST 2026 aarch64 aarch64 aarch64 GNU/Linux
# cmdline=BOOT_IMAGE=/boot/vmlinuz-6.6.30+ root=UUID=467fea64-4de9-4c08-8333-c7c04d7423cd ro quiet splash loglevel=0 kvm-arm.mode=protected resume=UUID=e70c138a-8ad9-4744-9e30-215eb6893b22 security=kysec
# lsm=capability,kysec,box
# thp=[always] madvise never
# aslr=2
# core=0
# runs=10
# touch_divisor=10
# stride_kb=16
# warmups=1
# backing_fill=lmdd-or-dd-fsync
env,run,bench_mode,size_mb,iters,warmups,timed,touch_divisor,stride_kb,touch_bytes,touches_per_iter,total_ns,per_iter_ns,per_iter_us,per_touch_ns,sink
pkvm,9,mmap_read_touch_unmap,1,8000,1,mmap_read_touch_unmap,10,16,104857,7,164818567,20602.321,20.602321,2943.189,0
pkvm,10,mmap_read_touch_unmap,1,8000,1,mmap_read_touch_unmap,10,16,104857,7,143016987,17877.123,17.877123,2553.875,0
pkvm,1,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,59320173,7415.022,7.415022,1059.289,0
pkvm,2,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,53788878,6723.610,6.723610,960.516,0
pkvm,3,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,46031379,5753.922,5.753922,821.989,0
pkvm,4,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,46536865,5817.108,5.817108,831.015,0
pkvm,5,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,46265666,5783.208,5.783208,826.173,0
pkvm,6,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,63749536,7968.692,7.968692,1138.385,0
pkvm,7,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,50209485,6276.186,6.276186,896.598,0
pkvm,8,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,48125022,6015.628,6.015628,859.375,0
pkvm,9,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,63243038,7905.380,7.905380,1129.340,0
pkvm,10,write_touch_cold,1,8000,1,write_touch_cold,10,16,104857,7,47058673,5882.334,5.882334,840.333,0
pkvm,1,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,45529282,5691.160,5.691160,813.023,0
pkvm,2,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,50962056,6370.257,6.370257,910.037,0
pkvm,3,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,60810402,7601.300,7.601300,1085.900,0
pkvm,4,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,52998077,6624.760,6.624760,946.394,0
pkvm,5,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,52116854,6514.607,6.514607,930.658,0
pkvm,6,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,66610244,8326.281,8.326281,1189.469,0
pkvm,7,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,46746660,5843.333,5.843333,834.762,0
pkvm,8,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,52120910,6515.114,6.515114,930.731,0
pkvm,9,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,58449081,7306.135,7.306135,1043.734,0
pkvm,10,read_touch_cold,1,8000,1,read_touch_cold,10,16,104857,7,66394689,8299.336,8.299336,1185.619,0
pkvm,1,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,57061,7.133,0.007133,1.019,0
pkvm,2,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,57021,7.128,0.007128,1.018,0
pkvm,3,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,59081,7.385,0.007385,1.055,0
pkvm,4,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,59082,7.385,0.007385,1.055,0
pkvm,5,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,59041,7.380,0.007380,1.054,0
pkvm,6,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,56962,7.120,0.007120,1.017,0
pkvm,7,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,56961,7.120,0.007120,1.017,0
pkvm,8,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,56941,7.118,0.007118,1.017,0
pkvm,9,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,59081,7.385,0.007385,1.055,0
pkvm,10,write_touch_hot,1,8000,1,write_touch_hot,10,16,104857,7,59081,7.385,0.007385,1.055,0
pkvm,1,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92802,11.600,0.011600,1.657,0
pkvm,2,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92762,11.595,0.011595,1.656,0
pkvm,3,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92762,11.595,0.011595,1.656,0
pkvm,4,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92722,11.590,0.011590,1.656,0
pkvm,5,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92762,11.595,0.011595,1.656,0
pkvm,6,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92762,11.595,0.011595,1.656,0
pkvm,7,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92742,11.593,0.011593,1.656,0
pkvm,8,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92742,11.593,0.011593,1.656,0
pkvm,9,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92762,11.595,0.011595,1.656,0
pkvm,10,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92762,11.595,0.011595,1.656,0
