env,core,iter,bench,variant,value,unit
n90-v10-cpkvm-nvhe-mmap,0,10,lat_mmap,sz1.048576MB,12,us
n90-v10-cpkvm-nvhe-mmap,0,10,lat_mmap,sz2.097152MB,19,us
n90-v10-cpkvm-nvhe-mmap,0,10,lat_mmap,sz4.194304MB,32,us
n90-v10-cpkvm-nvhe-mmap,0,10,lat_mmap,sz8.388608MB,59,us
n90-v10-cpkvm-nvhe-mmap,0,10,lat_mmap,sz16.777216MB,110,us
n90-v10-cpkvm-nvhe-mmap,0,10,lat_mmap,sz33.554432MB,216,us
n90-v10-cpkvm-nvhe-mmap,0,10,lat_mmap,sz67.108864MB,426,us
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz0.000512,24989.70,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz0.001024,20412.02,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz0.002048,21126.31,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz0.004096,21517.78,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz0.008192,21720.78,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz0.016384,21827.48,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz0.032768,21877.32,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz0.065536,21789.59,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz0.131072,21278.08,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz0.262144,21302.47,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz0.524288,21257.50,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz1.05,21263.90,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz2.10,21263.90,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz4.19,21238.97,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz8.39,16092.55,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz16.78,15106.44,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz33.55,14935.21,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd,sz67.11,14921.37,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.000512,84.14,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.001024,167.69,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.002048,333.59,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.004096,655.12,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.008192,1161.60,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.016384,2040.91,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.032768,3217.31,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.065536,4565.79,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.131072,5672.87,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.262144,6539.38,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.524288,7256.91,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz1.05,7807.16,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz2.10,8364.28,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz4.19,8217.68,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz8.39,7003.35,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz16.78,6510.37,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz33.55,6611.71,MB/s
n90-v10-cpkvm-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz67.11,6283.01,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,lat_mmap,sz0.524288MB,8.967,us
n90-v10-cpkvm-nvhe-mmap,0,2,lat_mmap,sz1.048576MB,12,us
n90-v10-cpkvm-nvhe-mmap,0,2,lat_mmap,sz2.097152MB,19,us
n90-v10-cpkvm-nvhe-mmap,0,2,lat_mmap,sz4.194304MB,32,us
n90-v10-cpkvm-nvhe-mmap,0,2,lat_mmap,sz8.388608MB,58,us
n90-v10-cpkvm-nvhe-mmap,0,2,lat_mmap,sz16.777216MB,110,us
n90-v10-cpkvm-nvhe-mmap,0,2,lat_mmap,sz33.554432MB,214,us
n90-v10-cpkvm-nvhe-mmap,0,2,lat_mmap,sz67.108864MB,430,us
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz0.000512,24999.21,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz0.001024,20415.72,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz0.002048,21130.15,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz0.004096,21521.70,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz0.008192,21720.78,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz0.016384,21823.51,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz0.032768,21879.05,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz0.065536,21793.56,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz0.131072,21285.81,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz0.262144,21289.67,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz0.524288,21257.50,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz1.05,21275.46,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz2.10,21271.60,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz4.19,21236.98,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz8.39,16072.93,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz16.78,15106.44,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz33.55,14680.37,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd,sz67.11,14630.23,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.000512,81.13,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.001024,165.25,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.002048,331.24,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.004096,652.79,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.008192,1161.13,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.016384,2046.88,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.032768,3213.13,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.065536,4676.06,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.131072,5727.72,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.262144,6552.39,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.524288,7269.98,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz1.05,7786.93,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz2.10,8337.79,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz4.19,8141.12,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz8.39,6982.36,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz16.78,6496.50,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz33.55,6628.69,MB/s
n90-v10-cpkvm-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz67.11,6294.21,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,lat_mmap,sz0.524288MB,8.941,us
n90-v10-cpkvm-nvhe-mmap,0,3,lat_mmap,sz1.048576MB,13,us
n90-v10-cpkvm-nvhe-mmap,0,3,lat_mmap,sz2.097152MB,19,us
n90-v10-cpkvm-nvhe-mmap,0,3,lat_mmap,sz4.194304MB,32,us
n90-v10-cpkvm-nvhe-mmap,0,3,lat_mmap,sz8.388608MB,58,us
n90-v10-cpkvm-nvhe-mmap,0,3,lat_mmap,sz16.777216MB,110,us
n90-v10-cpkvm-nvhe-mmap,0,3,lat_mmap,sz33.554432MB,214,us
n90-v10-cpkvm-nvhe-mmap,0,3,lat_mmap,sz67.108864MB,426,us
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz0.000512,25568.68,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz0.001024,20412.80,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz0.002048,21126.31,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz0.004096,21521.86,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz0.008192,21723.62,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz0.016384,21819.55,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz0.032768,21875.16,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz0.065536,21793.84,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz0.131072,21278.08,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz0.262144,21301.28,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz0.524288,21252.35,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz1.05,21275.46,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz2.10,21271.60,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz4.19,20494.63,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz8.39,16271.33,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz16.78,15133.70,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz33.55,14995.28,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd,sz67.11,15036.72,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.000512,83.91,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.001024,166.67,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.002048,332.15,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.004096,650.15,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.008192,1158.21,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.016384,2052.12,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.032768,3198.49,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.065536,4659.86,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.131072,5716.39,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.262144,6534.24,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.524288,7279.15,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz1.05,7757.42,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz2.10,8339.37,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz4.19,8036.60,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz8.39,6969.60,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz16.78,6492.73,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz33.55,6690.81,MB/s
n90-v10-cpkvm-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz67.11,6295.98,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,lat_mmap,sz0.524288MB,8.990,us
n90-v10-cpkvm-nvhe-mmap,0,4,lat_mmap,sz1.048576MB,12,us
n90-v10-cpkvm-nvhe-mmap,0,4,lat_mmap,sz2.097152MB,19,us
n90-v10-cpkvm-nvhe-mmap,0,4,lat_mmap,sz4.194304MB,32,us
n90-v10-cpkvm-nvhe-mmap,0,4,lat_mmap,sz8.388608MB,58,us
n90-v10-cpkvm-nvhe-mmap,0,4,lat_mmap,sz16.777216MB,110,us
n90-v10-cpkvm-nvhe-mmap,0,4,lat_mmap,sz33.554432MB,217,us
n90-v10-cpkvm-nvhe-mmap,0,4,lat_mmap,sz67.108864MB,428,us
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz0.000512,25569.29,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz0.001024,20409.08,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz0.002048,21130.15,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz0.004096,21517.78,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz0.008192,21724.73,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz0.016384,21822.46,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz0.032768,21869.16,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz0.065536,21785.61,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz0.131072,21266.49,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz0.262144,21287.02,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz0.524288,21253.63,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz1.05,21240.82,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz2.10,21164.27,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz4.19,20620.96,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz8.39,15730.43,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz16.78,15092.85,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz33.55,14935.21,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd,sz67.11,14959.62,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.000512,84.48,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.001024,167.88,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.002048,330.56,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.004096,651.37,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.008192,1161.18,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.016384,2045.01,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.032768,3198.35,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.065536,4597.76,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.131072,5696.67,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.262144,6521.96,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.524288,7234.89,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz1.05,7753.22,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz2.10,8307.05,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz4.19,7978.51,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz8.39,6960.35,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz16.78,6581.88,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz33.55,6651.03,MB/s
n90-v10-cpkvm-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz67.11,6273.03,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,lat_mmap,sz0.524288MB,8.923,us
n90-v10-cpkvm-nvhe-mmap,0,5,lat_mmap,sz1.048576MB,12,us
n90-v10-cpkvm-nvhe-mmap,0,5,lat_mmap,sz2.097152MB,19,us
n90-v10-cpkvm-nvhe-mmap,0,5,lat_mmap,sz4.194304MB,32,us
n90-v10-cpkvm-nvhe-mmap,0,5,lat_mmap,sz8.388608MB,58,us
n90-v10-cpkvm-nvhe-mmap,0,5,lat_mmap,sz16.777216MB,110,us
n90-v10-cpkvm-nvhe-mmap,0,5,lat_mmap,sz33.554432MB,214,us
n90-v10-cpkvm-nvhe-mmap,0,5,lat_mmap,sz67.108864MB,429,us
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz0.000512,25571.54,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz0.001024,20409.08,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz0.002048,21133.99,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz0.004096,21517.95,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz0.008192,21724.73,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz0.016384,21822.46,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz0.032768,21871.35,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz0.065536,21797.79,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz0.131072,21281.94,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz0.262144,21309.03,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz0.524288,21256.20,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz1.05,21275.46,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz2.10,21263.90,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz4.19,21108.33,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz8.39,16384.00,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz16.78,15288.15,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz33.55,15037.84,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd,sz67.11,14976.31,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.000512,84.24,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.001024,163.67,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.002048,332.87,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.004096,657.42,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.008192,1160.92,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.016384,2056.32,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.032768,3121.59,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.065536,4640.99,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.131072,5714.31,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.262144,6468.06,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.524288,7272.60,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz1.05,7794.72,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz2.10,8322.03,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz4.19,8216.80,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz8.39,7064.69,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz16.78,6651.03,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz33.55,6664.24,MB/s
n90-v10-cpkvm-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz67.11,6257.24,MB/s
n90-v10-cpkvm-nvhe-mmap,0,6,lat_mmap,sz0.524288MB,9.032,us
n90-v10-cpkvm-nvhe-mmap,0,6,lat_mmap,sz1.048576MB,12,us
n90-v10-cpkvm-nvhe-mmap,0,6,lat_mmap,sz2.097152MB,19,us
n90-v10-cpkvm-nvhe-mmap,0,6,lat_mmap,sz4.194304MB,32,us
n90-v10-cpkvm-nvhe-mmap,0,6,lat_mmap,sz8.388608MB,59,us
