env,core,iter,bench,variant,value,unit
n90-nvhe-noLSM-full,0,1,lat_mmap,sz67.108864MB,488,us
n90-nvhe-noLSM-full,0,1,lat_fs,sz0K_niters,1092,count
n90-nvhe-noLSM-full,0,1,lat_fs,sz0K_create,93919,ops/s
n90-nvhe-noLSM-full,0,1,lat_fs,sz0K_unlink,154765,ops/s
n90-nvhe-noLSM-full,0,1,lat_fs,sz1K_niters,699,count
n90-nvhe-noLSM-full,0,1,lat_fs,sz1K_create,66281,ops/s
n90-nvhe-noLSM-full,0,1,lat_fs,sz1K_unlink,111647,ops/s
n90-nvhe-noLSM-full,0,1,lat_fs,sz4K_niters,731,count
n90-nvhe-noLSM-full,0,1,lat_fs,sz4K_create,66449,ops/s
n90-nvhe-noLSM-full,0,1,lat_fs,sz4K_unlink,111586,ops/s
n90-nvhe-noLSM-full,0,1,lat_fs,sz10K_niters,532,count
n90-nvhe-noLSM-full,0,1,lat_fs,sz10K_create,53424,ops/s
n90-nvhe-noLSM-full,0,1,lat_fs,sz10K_unlink,90231,ops/s
n90-nvhe-noLSM-full,0,1,lat_udp,lhost,16.0495,us
n90-nvhe-noLSM-full,0,1,lat_tcp,lhost,22.6440,us
n90-nvhe-noLSM-full,0,1,lat_connect,lhost,10697.6239,us
n90-nvhe-noLSM-full,0,1,bw_tcp,msg0.000001MB,2.31,MB/s
n90-nvhe-noLSM-full,0,1,bw_tcp,msg0.000064MB,93.31,MB/s
n90-nvhe-noLSM-full,0,1,bw_tcp,msg0.000128MB,169.95,MB/s
n90-nvhe-noLSM-full,0,1,bw_tcp,msg0.000256MB,234.93,MB/s
n90-nvhe-noLSM-full,0,1,bw_tcp,msg0.000512MB,348.72,MB/s
n90-nvhe-noLSM-full,0,1,bw_tcp,msg0.001024MB,818.62,MB/s
n90-nvhe-noLSM-full,0,1,bw_tcp,msg0.001437MB,1022.80,MB/s
n90-nvhe-noLSM-full,0,1,bw_tcp,msg10.000000MB,2203.45,MB/s
n90-nvhe-noLSM-full,0,1,lat_http,bw_lhost,32.25,MB/s
n90-nvhe-noLSM-full,0,1,bw_unix,bw,4206.29,MB/s
n90-nvhe-noLSM-full,0,1,bw_pipe,bw,3871.03,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz0.000512,1011.58,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz0.001024,1755.40,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz0.002048,2946.21,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz0.004096,4524.85,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz0.008192,6073.38,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz0.016384,7019.80,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz0.032768,7218.15,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz0.065536,7105.24,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz0.131072,7092.36,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz0.262144,7107.46,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz0.524288,6985.44,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz1.05,6903.72,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz2.10,6387.26,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz4.19,5138.14,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz8.39,4946.11,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz16.78,5882.10,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz33.55,6294.60,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd,sz67.11,6516.69,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz0.000512,275.02,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz0.001024,529.63,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz0.002048,1001.95,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz0.004096,1819.49,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz0.008192,3007.26,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz0.016384,4360.60,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz0.032768,5478.21,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz0.065536,6117.26,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz0.131072,6567.31,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz0.262144,6797.82,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz0.524288,6835.01,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz1.05,6784.96,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz2.10,6369.20,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz4.19,5103.04,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz8.39,4942.78,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz16.78,5889.84,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz33.55,6261.71,MB/s
n90-nvhe-noLSM-full,0,1,bw_file_rd_o2c,sz67.11,6494.62,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz0.000512,21419.09,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz0.001024,17525.72,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz0.002048,18160.50,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz0.004096,18497.29,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz0.008192,18667.47,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz0.016384,18756.90,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz0.032768,18801.99,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz0.065536,18718.62,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz0.131072,18318.70,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz0.262144,18314.59,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz0.524288,18306.81,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz1.05,18289.12,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz2.10,18269.20,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz4.19,18212.52,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz8.39,13667.17,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz16.78,13392.01,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz33.55,15797.76,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd,sz67.11,15874.99,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz0.000512,83.57,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz0.001024,165.29,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz0.002048,320.73,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz0.004096,628.25,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz0.008192,1195.09,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz0.016384,2083.85,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz0.032768,3269.76,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz0.065536,4795.61,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz0.131072,6103.34,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz0.262144,7260.55,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz0.524288,7853.24,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz1.05,8197.89,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz2.10,8497.69,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz4.19,8169.96,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz8.39,6805.25,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz16.78,6670.33,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz33.55,7040.38,MB/s
n90-nvhe-noLSM-full,0,1,bw_mmap_rd_o2c,sz67.11,7619.51,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz0.000512,24025.25,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz0.001024,25778.33,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz0.002048,27062.50,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz0.004096,27807.84,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz0.008192,28311.71,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz0.016384,28539.49,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz0.032768,28685.57,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz0.065536,28683.91,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz0.131072,28254.54,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz0.262144,28282.08,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz0.524288,25741.06,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz1.05,18918.61,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz2.10,14944.08,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz4.19,13078.82,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz8.39,12756.18,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz16.78,12629.22,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_unaligned,sz33.55,12513.77,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz0.000512,24143.96,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz0.001024,25834.45,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz0.002048,27201.17,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz0.004096,27965.60,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz0.008192,28372.18,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz0.016384,28575.74,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz0.032768,28688.76,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz0.065536,28699.55,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz0.131072,28249.41,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz0.262144,28312.88,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz0.524288,26108.03,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz1.05,19277.07,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz2.10,14569.10,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz4.19,13724.58,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz8.39,12907.89,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz16.78,12461.41,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bcopy_aligned,sz33.55,12488.62,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz0.000512,38381.34,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz0.001024,46049.40,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz0.002048,51173.36,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz0.004096,54177.25,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz0.008192,55823.05,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz0.016384,56681.19,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz0.032768,57115.21,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz0.065536,57342.51,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz0.131072,57448.88,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz0.262144,57152.24,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz0.524288,56590.91,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz1.05,44746.26,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz2.10,39677.35,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz4.19,48195.94,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz8.39,46404.74,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz16.78,44339.68,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz33.55,42138.68,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_bzero,sz67.11,42259.99,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz0.000512,6978.08,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz0.001024,7084.73,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz0.002048,7140.28,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz0.004096,7166.51,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz0.008192,7181.50,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz0.016384,7188.37,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz0.032768,7191.96,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz0.065536,7186.59,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz0.131072,7160.84,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz0.262144,7160.19,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz0.524288,7162.53,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz1.05,7162.40,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz2.10,7159.44,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz4.19,7153.02,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz8.39,7142.89,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz16.78,7150.80,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fcp,sz33.55,7142.79,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz0.000512,25586.19,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz0.001024,27089.59,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz0.002048,27912.32,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz0.004096,28340.22,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz0.008192,28558.52,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz0.016384,28673.86,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz0.032768,28505.06,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz0.065536,18017.63,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz0.131072,18018.56,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz0.262144,17013.13,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz0.524288,13769.08,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz1.05,12868.32,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz2.10,11770.91,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz4.19,8335.42,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz8.39,6925.87,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz16.78,6711.42,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_cp,sz33.55,6623.46,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz0.000512,9200.93,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz0.001024,9311.91,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz0.002048,9366.80,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz0.004096,9395.87,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz0.008192,9406.13,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz0.016384,9413.99,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz0.032768,9417.26,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz0.065536,9417.53,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz0.131072,9238.14,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz0.262144,9244.85,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz0.524288,9238.97,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz1.05,9239.81,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz2.10,9237.72,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz4.19,9239.37,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz8.39,9131.29,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz16.78,9035.39,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz33.55,9182.93,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_frd,sz67.11,9168.50,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz0.000512,45179.24,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz0.001024,46821.17,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz0.002048,47680.07,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz0.004096,48259.02,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz0.008192,48529.48,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz0.016384,48674.84,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz0.032768,48745.91,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz0.065536,48771.25,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz0.131072,37379.48,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz0.262144,37336.89,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz0.524288,35337.62,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz1.05,29777.40,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz2.10,28591.42,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz4.19,26500.48,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz8.39,16462.92,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz16.78,19195.90,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz33.55,18365.86,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_rd,sz67.11,18502.58,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz0.000512,13544.80,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz0.001024,13956.16,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz0.002048,14169.47,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz0.004096,14280.56,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz0.008192,14334.69,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz0.016384,14363.50,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz0.032768,14378.04,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz0.065536,14383.91,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz0.131072,14387.55,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz0.262144,14247.73,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz0.524288,14249.54,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz1.05,14250.83,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz2.10,14249.54,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz4.19,14245.94,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz8.39,14254.86,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz16.78,14267.55,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz33.55,14249.38,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_fwr,sz67.11,14266.34,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_wr,sz0.000512,51173.32,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_wr,sz0.001024,51173.36,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_wr,sz0.002048,54180.34,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_wr,sz0.004096,55814.48,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_wr,sz0.008192,56680.45,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_wr,sz0.016384,57117.04,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_wr,sz0.032768,57338.78,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_wr,sz0.065536,57299.37,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_wr,sz0.131072,39719.10,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_wr,sz0.262144,52610.46,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_wr,sz0.524288,34623.70,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_wr,sz1.05,23754.79,MB/s
n90-nvhe-noLSM-full,0,1,bw_mem_wr,sz2.10,22432.56,MB/s
