project,scenario,metric,unit,higher_better,pairs,nvhe_boot_median,protected_boot_median,median_raw_delta_pct,median_penalty_pct,mad_penalty_pct,min_penalty_pct,max_penalty_pct,worse_pairs,better_pairs,tied_pairs,exact_sign_p_two_sided,bootstrap95_low_pct,bootstrap95_high_pct,bootstrap_interval_is_descriptive,equivalence_margin_pct,all_observed_pairs_within_margin,bootstrap_interval_within_margin,median_within_boot_rmad_pct,nvhe_first_median_penalty_pct,protected_first_median_penalty_pct,order_group_gap_pct,pair_index_spearman_rho,pair_index_permutation_p_two_sided
rabbitmq,q2-reliable,received,msg/s,True,5,50924.0,50155.0,-1.3859086166505885,1.3859086166505885,0.15919082043834853,0.8324106295476086,2.7099206660906483,5,0,0,0.0625,0.8324106295476086,2.7099206660906483,True,3.0,True,True,0.5654625755730178,1.4509827020871335,1.1091596230990985,0.341823078988035,-0.2,0.7833333333333333
rabbitmq,q3-rate50,confirm_p95,us,False,5,951.0,983.0,3.0366492146596924,3.0366492146596924,0.7528244695508279,1.051524710830698,3.809523809523818,5,0,0,0.0625,1.051524710830698,3.809523809523818,True,3.0,False,False,0.9269778231773096,2.3958333333333304,3.7994987468671693,-1.403665413533839,0.3,0.6833333333333333
rabbitmq,q3-rate50,confirm_p99,us,False,5,1069.0,1145.0,7.0305272895467175,7.0305272895467175,1.0436236412773026,2.72045028142589,9.32594644506002,5,0,0,0.0625,2.72045028142589,9.32594644506002,True,5.0,False,False,1.6389510463284747,7.0305272895467175,6.799842801578315,0.23068448796840268,0.6,0.35
rabbitmq,q3-rate50,consumer_p95,us,False,5,814.0,838.0,2.6960784313725394,2.6960784313725394,0.5062974094747208,0.7371007371007376,4.315659679408146,5,0,0,0.0625,0.7371007371007376,4.315659679408146,True,3.0,False,False,1.035250133523233,2.1897810218978186,3.6411425714716894,-1.4513615495738708,0.1,0.95
rabbitmq,q3-rate50,consumer_p99,us,False,5,919.0,957.0,3.8918918918918965,3.8918918918918965,0.4892691157751372,1.3086150490730697,4.381161007667034,5,0,0,0.0625,1.3086150490730697,4.381161007667034,True,5.0,True,True,0.8495019772113429,3.347732181425478,4.312452103398257,-0.9647199219727787,0.3,0.6833333333333333
rabbitmq,q3-rate50,published,msg/s,True,5,24402.0,24402.0,-0.004097856820883816,0.004097856820883816,0.004097856820883816,-0.00819638539404366,0.008195713641767632,3,2,0,1.0,-0.00819638539404366,0.008195713641767632,True,3.0,True,True,0.00409794078647609,0.004097856820883816,-0.002049180320984334,0.00614703714186815,-0.1,0.95
rabbitmq,q3-rate50,received,msg/s,True,5,24402.0,24400.0,-0.00819604950413888,0.00819604950413888,0.00819604950413888,-0.00409819269702183,0.024585125998766166,3,1,1,0.625,-0.00409819269702183,0.024585125998766166,True,3.0,True,True,0.008195545751864626,0.016390755613837626,0.0020489284035585253,0.014341827210279101,0.0,1.0
rabbitmq,q3-rate70,confirm_p95,us,False,5,1454.0,1490.0,2.1947873799725626,2.1947873799725626,0.8333169919535033,1.3614703880190593,27.827380952380953,5,0,0,0.0625,1.3614703880190593,27.827380952380953,True,3.0,False,False,5.751453116505164,1.9444444444444375,15.011084166176758,-13.06663972173232,0.4,0.5166666666666667
rabbitmq,q3-rate70,confirm_p99,us,False,5,2043.0,2100.0,2.7900146842878115,2.7900146842878115,2.159864417685786,0.6301502666020253,15.916069600818838,5,0,0,0.0625,0.6301502666020253,15.916069600818838,True,5.0,False,False,3.87330019008627,2.7900146842878115,8.71709454575712,-5.927079861469309,-0.1,0.95
rabbitmq,q3-rate70,consumer_p95,us,False,5,1025.0,1045.0,1.3579049466537318,1.3579049466537318,1.5492925064623408,-0.191387559808609,16.416416416416425,4,1,0,0.375,-0.191387559808609,16.416416416416425,True,3.0,False,False,3.288450295816477,0.39024390243902474,8.887160681535079,-8.496916779096054,0.4,0.5166666666666667
rabbitmq,q3-rate70,consumer_p99,us,False,5,1444.0,1524.0,5.540166204986141,5.540166204986141,5.8786902401926415,-0.3385240352065,31.202435312024356,4,1,0,0.375,-0.3385240352065,31.202435312024356,True,5.0,False,False,5.60539363697041,5.540166204986141,17.68599875399689,-12.14583254901075,-0.1,0.95
rabbitmq,q3-rate70,published,msg/s,True,5,34173.0,34173.0,0.0,-0.0,0.002926286834625813,-0.00877911740606585,0.0029262868346369153,1,2,2,1.0,-0.00877911740606585,0.0029262868346369153,True,3.0,True,True,0.0014630577907827358,-0.0,-0.0014631434173129065,0.0014631434173129065,-0.4616902584383194,0.43333333333333335
rabbitmq,q3-rate70,received,msg/s,True,5,34171.0,34174.0,0.0029265437518244397,-0.0029265437518244397,0.0029265437518244397,-0.008779374323264477,-0.0,0,4,1,0.125,-0.008779374323264477,-0.0,True,3.0,True,True,0.005852402411189794,-0.002926286834625813,-0.008779374323264477,0.005853087488638664,0.41039134083406165,0.5
rabbitmq,q3-rate85,confirm_p95,us,False,5,2583.0,2986.0,16.711486746062242,16.711486746062242,5.680025176966263,5.242082271568993,24.416666666666664,5,0,0,0.0625,5.242082271568993,24.416666666666664,True,3.0,False,False,4.053892795650071,17.653890824622543,13.871474157579112,3.7824166670434316,-0.7,0.23333333333333334
rabbitmq,q3-rate85,confirm_p99,us,False,5,3493.0,3989.0,16.85264663805437,16.85264663805437,5.434293889229512,5.169147496617055,22.286940527283882,5,0,0,0.0625,5.169147496617055,22.286940527283882,True,5.0,False,False,4.658766520667626,17.520755797308894,13.744841837545707,3.7759139597631872,-0.7,0.23333333333333334
rabbitmq,q3-rate85,consumer_p95,us,False,5,1939.0,2231.0,15.912557193695974,15.912557193695974,5.186836809491057,4.771178188899716,24.013340744858258,5,0,0,0.0625,4.771178188899716,24.013340744858258,True,3.0,False,False,4.663364154902826,17.070654976792166,13.319138788950447,3.7515161878417196,-0.7,0.23333333333333334
rabbitmq,q3-rate85,consumer_p99,us,False,5,2632.0,3040.0,18.63377609108159,18.63377609108159,7.68344367027596,3.966005665722383,26.40332640332641,5,0,0,0.0625,3.966005665722383,26.40332640332641,True,5.0,False,False,4.128801997912628,18.63377609108159,15.277597821345068,3.356178269736521,-0.6,0.35
rabbitmq,q3-rate85,published,msg/s,True,5,41469.0,41469.0,0.0,-0.0,0.0,-0.004822996045139583,0.007233970726527872,1,1,3,1.0,-0.004822996045139583,0.007233970726527872,True,3.0,True,True,0.0024113817231287103,-0.0,-0.0024114980225697913,0.0024114980225697913,0.22360679774997896,1.0
rabbitmq,q3-rate85,received,msg/s,True,5,41470.0,41471.0,0.0,-0.0,0.0048228797414839875,-0.007234319612248186,0.007233796296290951,1,2,2,1.0,-0.007234319612248186,0.007233796296290951,True,3.0,True,True,0.0024113235755105975,-0.0,-0.003617159806124093,0.003617159806124093,-0.5642880936468347,0.36666666666666664
rabbitmq,q4-join-late,confirm_p95,us,False,5,740.0,752.0,1.7543859649122862,1.7543859649122862,0.4077761972498761,-3.8512616201859196,2.9288702928870203,4,1,0,0.375,-3.8512616201859196,2.9288702928870203,True,3.0,False,False,2.232476378817842,1.7543859649122862,2.2752459572543238,-0.5208599923420376,-0.9,0.08333333333333333
rabbitmq,q4-join-late,confirm_p99,us,False,5,863.0,876.0,1.2910798122065748,1.2910798122065748,0.6022164367760263,0.6888633754305484,3.005780346820819,5,0,0,0.0625,0.6888633754305484,3.005780346820819,True,5.0,True,True,0.9192606231844949,2.696365767878084,1.2249141818854392,1.4714515859926447,-0.7,0.23333333333333334
rabbitmq,q4-join-late,consumer_p95,us,False,5,538.0,564.0,4.832713754646845,4.832713754646845,3.5785011986241724,-31.107205623901578,28.42892768079801,4,1,0,0.375,-31.107205623901578,28.42892768079801,True,3.0,False,False,4.639693868776335,2.622377622377625,18.420071317034513,-15.797693694656887,-0.5,0.45
rabbitmq,q4-join-late,consumer_p99,us,False,5,663.0,676.0,0.9049773755656076,0.9049773755656076,0.7559460789933192,0.14903129657228842,3.6253776435045237,5,0,0,0.0625,0.14903129657228842,3.6253776435045237,True,5.0,True,True,0.5965727098014093,0.9049773755656076,1.1303225864460198,-0.22534521088041215,0.9,0.08333333333333333
rabbitmq,q4-join-late,published,msg/s,True,5,10009.0,10009.0,0.0,-0.0,0.009991008092713471,-0.019986009793138138,0.009991008092713471,1,2,2,1.0,-0.019986009793138138,0.009991008092713471,True,3.0,True,True,0.0,-0.0,-0.004996003197443866,0.004996003197443866,0.6668859288553503,0.26666666666666666
rabbitmq,q4-join-late,received,msg/s,True,5,10007.0,10007.0,0.009993004896569069,-0.009993004896569069,9.98701277232783e-07,-0.009994003597846302,-0.0,0,3,2,0.25,-0.009994003597846302,-0.0,True,3.0,True,True,0.0049965024482862,-0.0,-0.009993004896569069,0.009993004896569069,0.7378647873726218,0.2
rabbitmq,q5-backlog,drain_time,s,False,5,13.8,13.84,6.926406926406936,6.926406926406936,0.6339983736710186,0.14492753623187582,7.560405300077955,5,0,0,0.0625,0.14492753623187582,7.560405300077955,True,3.0,False,False,6.671031636756369,6.926406926406936,3.8526664181549153,3.073740508252021,0.0,1.0
rabbitmq,q5-backlog,fill_time,s,False,5,17.21,17.72,3.088578088578098,3.088578088578098,0.28351493467773103,2.014968336211842,3.372093023255829,5,0,0,0.0625,2.014968336211842,3.372093023255829,True,3.0,False,False,0.3782457852225265,2.266124346310283,3.2784031995260032,-1.01227885321572,-0.3,0.6833333333333333
redis,r1-steady,latency_avg,ms,False,5,0.687,0.696,1.3100436681222627,1.3100436681222627,0.873997156494366,-0.14430014430014682,3.065693430656924,4,1,0,0.375,-0.14430014430014682,3.065693430656924,True,3.0,False,False,0.14255754122280445,1.3100436681222627,1.0939356645730647,0.216108003549198,-1.0,0.016666666666666666
redis,r1-steady,latency_p50,ms,False,5,0.711,0.719,1.1251758087201136,1.1251758087201136,1.1251758087201136,0.0,3.3755274261603407,3,0,2,0.25,0.0,3.3755274261603407,True,3.0,False,False,0.0,1.1251758087201136,1.1251758087201136,0.0,-0.9746794344808964,0.03333333333333333
redis,r1-steady,latency_p95,ms,False,5,0.775,0.791,2.0434227330779153,2.0434227330779153,1.0111646685617925,1.0217113665389466,3.0967741935483906,5,0,0,0.0625,1.0217113665389466,3.0967741935483906,True,3.0,False,False,0.0,2.0434227330779153,1.5483870967741953,0.49503563630372005,-1.0,0.016666666666666666
redis,r1-steady,latency_p99,ms,False,5,1.423,1.439,1.1243851018974071,1.1243851018974071,1.1370989970425294,-0.5559416261292527,2.8109627547435068,3,1,1,0.625,-0.5559416261292527,2.8109627547435068,True,5.0,True,True,0.0,1.1243851018974071,1.1307420494699683,-0.006356947572561111,-1.0,0.016666666666666666
redis,r1-steady,throughput,ops/s,True,5,94003.29,94002.99,-0.0006595491385819052,0.0006595491385819052,0.0008084845866118684,-0.0019042176399475252,0.0014680337251937736,3,2,0,1.0,-0.0019042176399475252,0.0014680337251937736,True,3.0,True,True,0.000569127600963132,-0.0001595689850253379,0.0010637914318878394,-0.0012233604169131773,-0.2,0.7833333333333333
redis,r2-pipeline,latency_avg,ms,False,5,2.531,2.574,1.9344650611922587,1.9344650611922587,0.4474325172118654,1.2633241215949553,2.381897578404124,5,0,0,0.0625,1.2633241215949553,2.381897578404124,True,3.0,True,True,0.15727485070946834,1.9344650611922587,1.8823751029120483,0.05208995828021035,-0.9,0.08333333333333333
redis,r2-pipeline,latency_p50,ms,False,5,2.079,2.111,1.5392015392015512,1.5392015392015512,0.7696007696007756,0.7696007696007756,2.3267086766844525,5,0,0,0.0625,0.7696007696007756,2.3267086766844525,True,3.0,True,True,0.0,1.5392015392015512,1.548154723142614,-0.008953183941062814,-0.9486832980505138,0.06666666666666667
redis,r2-pipeline,latency_p95,ms,False,5,3.583,3.631,1.3396595032096004,1.3396595032096004,0.45052363213431423,0.8891358710752861,3.1540411151788073,5,0,0,0.0625,0.8891358710752861,3.1540411151788073,True,3.0,False,False,0.44358410608140536,1.3396595032096004,2.0235737253259334,-0.683914222116333,-0.9,0.08333333333333333
redis,r2-pipeline,latency_p99,ms,False,5,3.775,3.839,1.6953642384105905,1.6953642384105905,0.8512597804839261,0.8441044579266643,2.992252204114343,5,0,0,0.0625,0.8441044579266643,2.992252204114343,True,5.0,True,True,0.4167752018754888,1.6953642384105905,1.919967161659819,-0.2246029232492286,-0.9,0.08333333333333333
redis,r2-pipeline,throughput,ops/s,True,5,631568.74,621034.77,-1.8736052778491774,1.8736052778491774,0.4577170576569478,1.247327721341518,2.331322335506125,5,0,0,0.0625,1.247327721341518,2.331322335506125,True,3.0,True,True,0.16901098516564556,1.8736052778491774,1.8416810100270742,0.031924267822103225,-0.9,0.08333333333333333
redis,r3-ttl-eviction,latency_avg,ms,False,5,0.822,0.838,2.0706455542021995,2.0706455542021995,0.734072042659073,0.24038461538462563,3.1630170316301776,5,0,0,0.0625,0.24038461538462563,3.1630170316301776,True,3.0,False,False,0.11961790949102305,2.0706455542021995,1.884831767937012,0.18581378626518763,-1.0,0.016666666666666666
redis,r3-ttl-eviction,latency_p50,ms,False,5,0.839,0.847,1.9253910950661979,1.9253910950661979,0.9626955475330767,0.0,2.8880866425992746,4,0,1,0.125,0.0,2.8880866425992746,True,3.0,True,True,0.0,1.9253910950661979,1.9208013665916512,0.004589728474546639,-0.9,0.08333333333333333
redis,r3-ttl-eviction,latency_p95,ms,False,5,0.975,0.999,1.6410256410256396,1.6410256410256396,0.01335524428098811,1.6276703967446515,2.4615384615384706,5,0,0,0.0625,1.6276703967446515,2.4615384615384706,True,3.0,True,True,0.0,1.6276703967446515,2.051282051282055,-0.42361165453740357,-0.7905694150420948,0.2
redis,r3-ttl-eviction,latency_p99,ms,False,5,1.687,1.719,1.8968583283935914,1.8968583283935914,0.4809291248537573,0.0,3.319502074688807,4,0,1,0.125,0.0,3.319502074688807,True,5.0,True,True,0.0,1.8968583283935914,1.8935010570159116,0.003357271377679716,-1.0,0.016666666666666666
redis,r3-ttl-eviction,throughput,ops/s,True,5,93940.29,93885.39,-0.05844137802852867,0.05844137802852867,0.023353266521586313,0.012756183128548315,0.10188125314685159,5,0,0,0.0625,0.012756183128548315,0.10188125314685159,True,3.0,True,True,0.0017569857498241303,0.05844137802852867,0.04981439636710383,0.008626981661424837,-1.0,0.016666666666666666
redis,r4-bgsave,latency_avg,ms,False,5,0.719,0.729,1.532033426183843,1.532033426183843,0.5625043403112651,0.13774104683195176,2.924791086350975,5,0,0,0.0625,0.13774104683195176,2.924791086350975,True,3.0,True,True,0.13888996057068353,1.532033426183843,1.3887979226303138,0.14323550355352932,-1.0,0.016666666666666666
redis,r4-bgsave,latency_p50,ms,False,5,0.735,0.743,1.0884353741496655,1.0884353741496655,1.0884353741496655,0.0,3.2653061224489743,4,0,1,0.125,0.0,3.2653061224489743,True,3.0,False,False,0.0,1.0884353741496655,1.6326530612244983,-0.5442176870748328,-0.9746794344808964,0.03333333333333333
redis,r4-bgsave,latency_p95,ms,False,5,0.887,0.895,0.901916572717032,0.901916572717032,0.901916572717032,0.0,2.7303754266211566,4,0,1,0.125,0.0,2.7303754266211566,True,3.0,True,True,0.0,0.901916572717032,1.8161459996690943,-0.9142294269520623,-0.9486832980505138,0.06666666666666667
redis,r4-bgsave,latency_p99,ms,False,5,1.463,1.487,1.640464798359531,1.640464798359531,0.5527693530842148,-0.5379959650302579,3.280929596719062,4,1,0,0.375,-0.5379959650302579,3.280929596719062,True,5.0,True,True,0.0,1.640464798359531,1.6374909215440159,0.0029738768155151973,-1.0,0.016666666666666666
redis,r4-bgsave,throughput,ops/s,True,5,93935.62,93931.6,-0.002842377095946258,0.002842377095946258,0.00018097985388099147,0.0026613972420652665,0.00738787594202206,5,0,0,0.0625,0.0026613972420652665,0.00738787594202206,True,3.0,True,True,0.0008889395289581726,0.002842377095946258,0.005024636592043663,-0.002182259496097405,-0.6,0.35
