env,core,iter,bench,variant,value,unit
n90-v10-nvhe-mmap,0,10,bw_mmap_rd,sz0.008192,21724.73,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd,sz0.016384,21826.44,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd,sz0.032768,21877.11,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd,sz0.065536,21793.56,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd,sz0.131072,21274.21,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd,sz0.262144,21243.36,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd,sz0.524288,21261.36,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd,sz1.05,21271.60,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd,sz2.10,21263.90,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd,sz4.19,21117.72,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd,sz8.39,16117.85,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd,sz16.78,15084.71,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd,sz33.55,14944.08,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd,sz67.11,14876.72,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.000512,82.89,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.001024,166.14,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.002048,318.36,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.004096,650.68,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.008192,1148.38,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.016384,2034.67,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.032768,3181.19,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.065536,4647.36,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.131072,5735.45,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.262144,6541.83,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz0.524288,7320.89,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz1.05,7878.39,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz2.10,8396.60,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz4.19,8177.63,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz8.39,7100.57,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz16.78,6538.28,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz33.55,6672.19,MB/s
n90-v10-nvhe-mmap,0,10,bw_mmap_rd_o2c,sz67.11,6329.83,MB/s
n90-v10-nvhe-mmap,0,2,lat_mmap,sz0.524288MB,9.109,us
n90-v10-nvhe-mmap,0,2,lat_mmap,sz1.048576MB,12,us
n90-v10-nvhe-mmap,0,2,lat_mmap,sz2.097152MB,19,us
n90-v10-nvhe-mmap,0,2,lat_mmap,sz4.194304MB,32,us
n90-v10-nvhe-mmap,0,2,lat_mmap,sz8.388608MB,59,us
n90-v10-nvhe-mmap,0,2,lat_mmap,sz16.777216MB,110,us
n90-v10-nvhe-mmap,0,2,lat_mmap,sz33.554432MB,216,us
n90-v10-nvhe-mmap,0,2,lat_mmap,sz67.108864MB,428,us
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz0.000512,24429.89,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz0.001024,20408.13,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz0.002048,21131.06,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz0.004096,21517.78,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz0.008192,21716.84,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz0.016384,21822.46,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz0.032768,21871.18,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz0.065536,21793.84,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz0.131072,21314.29,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz0.262144,21293.54,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz0.524288,21168.97,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz1.05,21275.46,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz2.10,21263.90,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz4.19,20653.77,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz8.39,16375.28,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz16.78,15130.97,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz33.55,14955.18,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd,sz67.11,15068.79,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.000512,83.41,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.001024,167.09,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.002048,331.35,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.004096,638.47,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.008192,1150.80,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.016384,2041.65,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.032768,3087.18,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.065536,4647.86,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.131072,5691.50,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.262144,6521.00,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz0.524288,7384.34,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz1.05,7786.93,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz2.10,8334.63,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz4.19,8095.55,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz8.39,6662.91,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz16.78,6300.12,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz33.55,6462.72,MB/s
n90-v10-nvhe-mmap,0,2,bw_mmap_rd_o2c,sz67.11,6152.26,MB/s
n90-v10-nvhe-mmap,0,3,lat_mmap,sz0.524288MB,9.041,us
n90-v10-nvhe-mmap,0,3,lat_mmap,sz1.048576MB,12,us
n90-v10-nvhe-mmap,0,3,lat_mmap,sz2.097152MB,19,us
n90-v10-nvhe-mmap,0,3,lat_mmap,sz4.194304MB,32,us
n90-v10-nvhe-mmap,0,3,lat_mmap,sz8.388608MB,59,us
n90-v10-nvhe-mmap,0,3,lat_mmap,sz16.777216MB,110,us
n90-v10-nvhe-mmap,0,3,lat_mmap,sz33.554432MB,216,us
n90-v10-nvhe-mmap,0,3,lat_mmap,sz67.108864MB,429,us
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz0.000512,24427.06,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz0.001024,20409.08,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz0.002048,21126.31,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz0.004096,21517.78,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz0.008192,21720.78,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz0.016384,21826.44,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz0.032768,21873.13,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz0.065536,21797.53,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz0.131072,21293.54,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz0.262144,21278.08,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz0.524288,21280.71,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz1.05,21274.34,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz2.10,21267.75,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz4.19,19889.53,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz8.39,16117.85,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz16.78,15060.34,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz33.55,14939.64,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd,sz67.11,14926.35,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.000512,83.55,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.001024,168.64,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.002048,327.09,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.004096,658.37,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.008192,1157.84,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.016384,2043.92,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.032768,3197.32,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.065536,4641.29,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.131072,5732.29,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.262144,6536.65,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz0.524288,7296.25,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz1.05,7793.34,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz2.10,8345.69,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz4.19,8018.17,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz8.39,6581.88,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz16.78,6251.99,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz33.55,5992.93,MB/s
n90-v10-nvhe-mmap,0,3,bw_mmap_rd_o2c,sz67.11,5756.96,MB/s
n90-v10-nvhe-mmap,0,4,lat_mmap,sz0.524288MB,9.202,us
n90-v10-nvhe-mmap,0,4,lat_mmap,sz1.048576MB,13,us
n90-v10-nvhe-mmap,0,4,lat_mmap,sz2.097152MB,19,us
n90-v10-nvhe-mmap,0,4,lat_mmap,sz4.194304MB,32,us
n90-v10-nvhe-mmap,0,4,lat_mmap,sz8.388608MB,59,us
n90-v10-nvhe-mmap,0,4,lat_mmap,sz16.777216MB,111,us
n90-v10-nvhe-mmap,0,4,lat_mmap,sz33.554432MB,216,us
n90-v10-nvhe-mmap,0,4,lat_mmap,sz67.108864MB,429,us
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz0.000512,24991.34,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz0.001024,20408.13,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz0.002048,21122.47,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz0.004096,21514.04,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz0.008192,21720.78,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz0.016384,21815.59,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz0.032768,21869.16,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz0.065536,21793.56,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz0.131072,21257.50,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz0.262144,21235.53,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz0.524288,21279.31,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz1.05,21271.60,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz2.10,21260.05,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz4.19,20963.46,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz8.39,16165.85,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz16.78,15114.61,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz33.55,14928.56,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd,sz67.11,14893.22,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.000512,83.59,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.001024,167.63,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.002048,333.58,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.004096,656.39,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.008192,1146.37,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.016384,2036.01,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.032768,3190.44,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.065536,4654.78,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.131072,5747.72,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.262144,6540.28,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz0.524288,7310.79,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz1.05,7782.70,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz2.10,8363.12,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz4.19,8177.63,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz8.39,7064.69,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz16.78,6592.23,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz33.55,6700.17,MB/s
n90-v10-nvhe-mmap,0,4,bw_mmap_rd_o2c,sz67.11,6266.00,MB/s
n90-v10-nvhe-mmap,0,5,lat_mmap,sz0.524288MB,8.972,us
n90-v10-nvhe-mmap,0,5,lat_mmap,sz1.048576MB,13,us
n90-v10-nvhe-mmap,0,5,lat_mmap,sz2.097152MB,19,us
n90-v10-nvhe-mmap,0,5,lat_mmap,sz4.194304MB,32,us
n90-v10-nvhe-mmap,0,5,lat_mmap,sz8.388608MB,59,us
n90-v10-nvhe-mmap,0,5,lat_mmap,sz16.777216MB,110,us
n90-v10-nvhe-mmap,0,5,lat_mmap,sz33.554432MB,216,us
n90-v10-nvhe-mmap,0,5,lat_mmap,sz67.108864MB,429,us
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz0.000512,25563.34,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz0.001024,20412.89,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz0.002048,21127.21,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz0.004096,21517.78,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz0.008192,21720.78,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz0.016384,21822.46,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz0.032768,21877.11,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz0.065536,21793.56,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz0.131072,21276.84,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz0.262144,21293.54,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz0.524288,21283.17,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz1.05,21275.46,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz2.10,21260.05,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz4.19,19904.63,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz8.39,16095.36,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz16.78,15101.00,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz33.55,14968.52,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd,sz67.11,14967.96,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.000512,81.35,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.001024,166.20,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.002048,331.41,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.004096,656.99,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.008192,1140.71,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.016384,2038.30,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.032768,3178.23,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.065536,4637.93,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.131072,5714.57,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.262144,6431.27,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz0.524288,7279.15,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz1.05,7771.44,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz2.10,8342.53,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz4.19,8007.45,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz8.39,6976.55,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz16.78,6496.50,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz33.55,6531.91,MB/s
n90-v10-nvhe-mmap,0,5,bw_mmap_rd_o2c,sz67.11,6268.93,MB/s
n90-v10-nvhe-mmap,0,6,lat_mmap,sz0.524288MB,9.013,us
n90-v10-nvhe-mmap,0,6,lat_mmap,sz1.048576MB,13,us
n90-v10-nvhe-mmap,0,6,lat_mmap,sz2.097152MB,19,us
n90-v10-nvhe-mmap,0,6,lat_mmap,sz4.194304MB,32,us
n90-v10-nvhe-mmap,0,6,lat_mmap,sz8.388608MB,59,us
n90-v10-nvhe-mmap,0,6,lat_mmap,sz16.777216MB,110,us
n90-v10-nvhe-mmap,0,6,lat_mmap,sz33.554432MB,216,us
n90-v10-nvhe-mmap,0,6,lat_mmap,sz67.108864MB,428,us
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz0.000512,25566.22,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz0.001024,20411.83,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz0.002048,21130.15,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz0.004096,21521.70,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz0.008192,21724.73,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz0.016384,21823.51,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz0.032768,21875.08,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz0.065536,21793.56,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz0.131072,21285.61,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz0.262144,21278.08,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz0.524288,21245.91,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz1.05,21263.90,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz2.10,21263.90,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz4.19,21208.07,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz8.39,16163.02,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz16.78,15046.83,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz33.55,14932.99,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd,sz67.11,14894.88,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd_o2c,sz0.000512,83.72,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd_o2c,sz0.001024,167.62,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd_o2c,sz0.002048,333.87,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd_o2c,sz0.004096,656.19,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd_o2c,sz0.008192,1155.65,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd_o2c,sz0.016384,2045.01,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd_o2c,sz0.032768,3217.70,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd_o2c,sz0.065536,4650.64,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd_o2c,sz0.131072,5708.17,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd_o2c,sz0.262144,6466.37,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd_o2c,sz0.524288,7310.42,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd_o2c,sz1.05,7803.89,MB/s
n90-v10-nvhe-mmap,0,6,bw_mmap_rd_o2c,sz2.10,8350.43,MB/s
